"Note: The report represents net sales that are self-reported by retail marijuana licensees. Information is subject to change due to late reports, corrections or audit findings. This file will be updated by approximately the 10th business day of each month.       ",,,
Last Update: 04/06/2021,,,
,,,
License Number,Reporting Period, Total Sales , Excise Tax Due 
354876,2020-07," 449,305 "," 166,243 "
357129,2020-07," 291,543 "," 107,871 "
360307,2020-07," 389,748 "," 144,207 "
364799,2020-07," 511,260 "," 189,166 "
400085,2020-07," 101,946 "," 37,720 "
400209,2020-07," 28,168 "," 10,422 "
400772,2020-07," 336,355 "," 124,451 "
402039,2020-07," 215,583 "," 79,766 "
402780,2020-07," 153,869 "," 56,932 "
404933,2020-07," 119,446 "," 44,195 "
407950,2020-07," 143,801 "," 53,206 "
410273,2020-07," 1,348,542 "," 498,960 "
410332,2020-07," 181,694 "," 67,227 "
410798,2020-07," 335,209 "," 124,027 "
410831,2020-07," 510,189 "," 188,770 "
411970,2020-07," 291,367 "," 107,806 "
412370,2020-07," 97,994 "," 36,258 "
412466,2020-07," 146,049 "," 54,038 "
412490,2020-07," 318,219 "," 117,741 "
412494,2020-07," 751,754 "," 278,149 "
412921,2020-07," 128,759 "," 47,641 "
412922,2020-07," 280,507 "," 103,788 "
412923,2020-07," 678,458 "," 251,029 "
412940,2020-07," 121,506 "," 44,957 "
413258,2020-07," 424,263 "," 156,977 "
413314,2020-07," 187,625 "," 69,421 "
413319,2020-07," 145,583 "," 53,866 "
413358,2020-07," 1,470,789 "," 544,192 "
413363,2020-07," 374,178 "," 138,446 "
413366,2020-07," 256,788 "," 95,011 "
413369,2020-07," 456,397 "," 168,867 "
413372,2020-07," 133,354 "," 49,341 "
413374,2020-07," 313,231 "," 115,895 "
413385,2020-07," 58,528 "," 21,655 "
413407,2020-07," 129,375 "," 47,869 "
413414,2020-07," 131,180 "," 48,537 "
413420,2020-07," 571,027 "," 211,280 "
413426,2020-07," 536,027 "," 198,330 "
413427,2020-07," 247,143 "," 91,443 "
413428,2020-07," 156,547 "," 57,922 "
413481,2020-07," 307,959 "," 113,945 "
413492,2020-07," 173,412 "," 64,162 "
413519,2020-07," 160,520 "," 59,392 "
413529,2020-07," 109,435 "," 40,491 "
413530,2020-07," 29,620 "," 10,959 "
413534,2020-07," 138,020 "," 51,067 "
413541,2020-07," 143,335 "," 53,034 "
413544,2020-07," 248,952 "," 92,112 "
413551,2020-07," 211,733 "," 78,341 "
413558,2020-07," 224,574 "," 83,092 "
413570,2020-07," 400,692 "," 148,256 "
413586,2020-07," 150,633 "," 55,734 "
413596,2020-07," 287,392 "," 106,335 "
413600,2020-07," 154,847 "," 57,293 "
413683,2020-07," 562,850 "," 208,254 "
413692,2020-07," 520,640 "," 192,637 "
413727,2020-07," 209,041 "," 77,345 "
413729,2020-07," 269,540 "," 99,730 "
413732,2020-07," 780,048 "," 288,618 "
413739,2020-07," 648,856 "," 240,077 "
413762,2020-07," 205,590 "," 76,068 "
413773,2020-07," 209,481 "," 77,508 "
413791,2020-07," 343,113 "," 126,952 "
413798,2020-07," 241,294 "," 89,279 "
413801,2020-07," 63,108 "," 23,350 "
413802,2020-07," 124,608 "," 46,105 "
413803,2020-07," 611,998 "," 226,439 "
413809,2020-07," 235,441 "," 87,113 "
413812,2020-07," 349,407 "," 129,281 "
413813,2020-07," 510,101 "," 188,737 "
413843,2020-07," 152,998 "," 56,609 "
413870,2020-07," 360,061 "," 133,223 "
413886,2020-07," 162,367 "," 60,076 "
413893,2020-07," 478,438 "," 177,022 "
413901,2020-07," 203,255 "," 75,204 "
413930,2020-07," 102,138 "," 37,791 "
413994,2020-07," 118,783 "," 43,950 "
414002,2020-07," 301,222 "," 111,452 "
414060,2020-07," 216,693 "," 80,176 "
414065,2020-07," 365,351 "," 135,180 "
414103,2020-07," 632,696 "," 234,097 "
414160,2020-07," 253,589 "," 93,828 "
414174,2020-07," 356,770 "," 132,005 "
414181,2020-07," 399,350 "," 147,760 "
414211,2020-07," 724,825 "," 268,185 "
414216,2020-07," 19,381 "," 7,171 "
414223,2020-07," 187,273 "," 69,291 "
414225,2020-07," 224,414 "," 83,033 "
414243,2020-07," 181,027 "," 66,980 "
414280,2020-07," 203,530 "," 75,306 "
414292,2020-07," 106,429 "," 39,379 "
414295,2020-07," 1,298,765 "," 480,543 "
414345,2020-07," 214,614 "," 79,407 "
414356,2020-07," 282,866 "," 104,660 "
414398,2020-07," 193,775 "," 71,697 "
414425,2020-07," 184,097 "," 68,116 "
414430,2020-07," 178,446 "," 66,025 "
414441,2020-07," 531,321 "," 196,589 "
414449,2020-07," 644,043 "," 238,296 "
414450,2020-07," 55,523 "," 20,544 "
414454,2020-07," 66,607 "," 24,645 "
414456,2020-07," 126,384 "," 46,762 "
414460,2020-07," 15,999 "," 5,919 "
414470,2020-07," 458,999 "," 169,830 "
414491,2020-07," 581,243 "," 215,060 "
414495,2020-07," 205,648 "," 76,090 "
414500,2020-07," 165,171 "," 61,113 "
414503,2020-07," 239,489 "," 88,611 "
414508,2020-07," 537,175 "," 198,755 "
414520,2020-07," 686,514 "," 254,010 "
414532,2020-07," 411,796 "," 152,365 "
414533,2020-07," 652,297 "," 241,350 "
414539,2020-07," 24,072 "," 8,907 "
414550,2020-07," 203,062 "," 75,133 "
414558,2020-07," 34,923 "," 12,922 "
414569,2020-07," 298,059 "," 110,282 "
414573,2020-07," 27,864 "," 10,310 "
414574,2020-07," 219,572 "," 81,242 "
414656,2020-07," 152,091 "," 56,274 "
414664,2020-07," 374,183 "," 138,448 "
414680,2020-07," 162,084 "," 59,971 "
414712,2020-07," 94,627 "," 35,012 "
414714,2020-07," 781,303 "," 289,082 "
414716,2020-07," 263,231 "," 97,395 "
414731,2020-07," 360,045 "," 133,217 "
414733,2020-07," 479,737 "," 177,503 "
414735,2020-07," 243,943 "," 90,259 "
414749,2020-07," 45,684 "," 16,903 "
414750,2020-07," 145,189 "," 53,720 "
414755,2020-07," 99,112 "," 36,671 "
414761,2020-07," 116,294 "," 43,029 "
414785,2020-07," 312,145 "," 115,494 "
414803,2020-07," 120,633 "," 44,634 "
414812,2020-07," 251,422 "," 93,026 "
414814,2020-07," 221,825 "," 82,075 "
414817,2020-07," 635,050 "," 234,968 "
414823,2020-07," 951,676 "," 352,120 "
414829,2020-07," 624,255 "," 230,974 "
414841,2020-07," 495,720 "," 183,416 "
414864,2020-07," 340,631 "," 126,034 "
414867,2020-07," 896,295 "," 331,629 "
414868,2020-07," 374,007 "," 138,383 "
414871,2020-07," 262,967 "," 97,298 "
414876,2020-07," 1,582,394 "," 585,486 "
414881,2020-07," 95,999 "," 35,520 "
414918,2020-07," 47,520 "," 17,582 "
414958,2020-07," 174,473 "," 64,555 "
414959,2020-07," 250,522 "," 92,693 "
414963,2020-07," 207,372 "," 76,728 "
414970,2020-07," 423,116 "," 156,553 "
414983,2020-07," 464,057 "," 171,701 "
414995,2020-07," 57,801 "," 21,386 "
415001,2020-07," 220,807 "," 81,698 "
415010,2020-07," 371,859 "," 137,588 "
415031,2020-07," 291,706 "," 107,931 "
415045,2020-07," 253,219 "," 93,691 "
415064,2020-07," 31,436 "," 11,631 "
415083,2020-07," 914,671 "," 338,428 "
415094,2020-07," 610,994 "," 226,068 "
415112,2020-07," 397,167 "," 146,952 "
415115,2020-07," 174,982 "," 64,744 "
415124,2020-07," 127,836 "," 47,299 "
415127,2020-07," 283,122 "," 104,755 "
415130,2020-07," 301,288 "," 111,477 "
415132,2020-07," 236,775 "," 87,607 "
415183,2020-07," 278,511 "," 103,049 "
415185,2020-07," 98,459 "," 36,430 "
415198,2020-07," 353,314 "," 130,726 "
415203,2020-07," 225,439 "," 83,412 "
415211,2020-07," 303,166 "," 112,172 "
415216,2020-07," 365,849 "," 135,364 "
415222,2020-07," 200,729 "," 74,270 "
415229,2020-07," 421,518 "," 155,962 "
415238,2020-07," 147,750 "," 54,667 "
415287,2020-07," 143,963 "," 53,266 "
415294,2020-07," 79,755 "," 29,509 "
415303,2020-07," 206,375 "," 76,359 "
415314,2020-07," 83,538 "," 30,909 "
415333,2020-07," 637,796 "," 235,985 "
415343,2020-07," 140,077 "," 51,829 "
415348,2020-07," 218,437 "," 80,822 "
415361,2020-07," 64,674 "," 23,930 "
415406,2020-07," 197,023 "," 72,899 "
415410,2020-07," 420,575 "," 155,613 "
415429,2020-07," 144,779 "," 53,568 "
415445,2020-07," 169,526 "," 62,725 "
415470,2020-07," 258,369 "," 95,596 "
415484,2020-07," 62,107 "," 22,979 "
415486,2020-07," 221,759 "," 82,051 "
415488,2020-07," 248,995 "," 92,128 "
415504,2020-07," 323,989 "," 119,876 "
415507,2020-07," 274,650 "," 101,621 "
415509,2020-07," 139,051 "," 51,449 "
415513,2020-07," 171,207 "," 63,347 "
415517,2020-07," 207,364 "," 76,725 "
415523,2020-07," 130,677 "," 48,351 "
415526,2020-07," 423,625 "," 156,741 "
415539,2020-07," 165,969 "," 61,409 "
415567,2020-07," 474,187 "," 175,449 "
415575,2020-07," 286,345 "," 105,948 "
415641,2020-07," 72,615 "," 26,867 "
415645,2020-07," 169,912 "," 62,868 "
415652,2020-07," 144,413 "," 53,433 "
415658,2020-07," 228,268 "," 84,459 "
416102,2020-07," 242,652 "," 89,781 "
416540,2020-07," 296,335 "," 109,644 "
417114,2020-07," 249,230 "," 92,215 "
417469,2020-07," 102,398 "," 37,887 "
417486,2020-07," 331,087 "," 122,502 "
417643,2020-07," 214,105 "," 79,219 "
417646,2020-07," 249,171 "," 92,193 "
417880,2020-07," 110,696 "," 40,957 "
417949,2020-07," 135,988 "," 50,316 "
420292,2020-07," 132,135 "," 48,890 "
420336,2020-07," 221,186 "," 81,839 "
420389,2020-07," 518,014 "," 191,665 "
420400,2020-07," 79,307 "," 29,344 "
420416,2020-07," 93,298 "," 34,520 "
420477,2020-07," 49,267 "," 18,229 "
420478,2020-07," 68,726 "," 25,429 "
420497,2020-07," 281,401 "," 104,118 "
420645,2020-07," 91,684 "," 33,923 "
420661,2020-07," 129,954 "," 48,083 "
420666,2020-07," 381,854 "," 141,286 "
420741,2020-07," 1,120,434 "," 414,561 "
420785,2020-07," 467,623 "," 173,020 "
420793,2020-07," 198,364 "," 73,395 "
420801,2020-07," 78,465 "," 29,032 "
420812,2020-07," 95,109 "," 35,190 "
420819,2020-07," 152,430 "," 56,399 "
420889,2020-07," 784,152 "," 290,136 "
420894,2020-07," 188,293 "," 69,668 "
420895,2020-07," 131,112 "," 48,511 "
420898,2020-07," 237,098 "," 87,726 "
420908,2020-07," 206,837 "," 76,530 "
420934,2020-07," 158,045 "," 58,477 "
421005,2020-07," 368,299 "," 136,271 "
421069,2020-07," 329,091 "," 121,764 "
421084,2020-07," 902,583 "," 333,956 "
421110,2020-07," 478,158 "," 176,919 "
421141,2020-07," 535,753 "," 198,229 "
421168,2020-07," 146,971 "," 54,379 "
421261,2020-07," 326,446 "," 120,785 "
421326,2020-07," 240,279 "," 88,903 "
421335,2020-07," 316,090 "," 116,953 "
421359,2020-07," 218,253 "," 80,754 "
421409,2020-07," 427,833 "," 158,298 "
421491,2020-07," 126,176 "," 46,685 "
421514,2020-07," 604,602 "," 223,703 "
421552,2020-07," 310,733 "," 114,971 "
421562,2020-07," 381,072 "," 140,997 "
421616,2020-07," 265,617 "," 98,278 "
421630,2020-07," 142,219 "," 52,621 "
421632,2020-07," 26,519 "," 9,812 "
421642,2020-07," 290,583 "," 107,516 "
421652,2020-07," 127,004 "," 46,991 "
421667,2020-07," 92,460 "," 34,210 "
421687,2020-07," 41,959 "," 15,525 "
421695,2020-07," 100,210 "," 37,078 "
421698,2020-07," 392,347 "," 145,168 "
421702,2020-07," 849,221 "," 314,212 "
421707,2020-07," 392,212 "," 145,118 "
421708,2020-07," 179,104 "," 66,269 "
421709,2020-07," 189,428 "," 70,088 "
421738,2020-07," 181,497 "," 67,154 "
421757,2020-07," 177,382 "," 65,632 "
421777,2020-07," 682,076 "," 252,368 "
421789,2020-07," 303,494 "," 112,293 "
421804,2020-07," 299,055 "," 110,651 "
421805,2020-07," 1,403,871 "," 519,432 "
421813,2020-07," 135,640 "," 50,187 "
421873,2020-07," 502,606 "," 185,964 "
421876,2020-07," 121,474 "," 44,945 "
421877,2020-07," 387,560 "," 143,397 "
421900,2020-07," 376,924 "," 139,462 "
421953,2020-07," 3,618 "," 1,339 "
422010,2020-07," 151,829 "," 56,177 "
422037,2020-07," 330,977 "," 122,461 "
422044,2020-07," 429,552 "," 158,934 "
422049,2020-07," 361,627 "," 133,802 "
422055,2020-07," 340,329 "," 125,922 "
422099,2020-07," 92,273 "," 34,141 "
422103,2020-07," 387,018 "," 143,197 "
422109,2020-07," 283,106 "," 104,749 "
422120,2020-07, 357 , 132 
422138,2020-07," 20,776 "," 7,687 "
422139,2020-07," 157,939 "," 58,438 "
422146,2020-07," 389,921 "," 144,271 "
422168,2020-07," 287,049 "," 106,208 "
422194,2020-07," 463,197 "," 171,383 "
422202,2020-07," 80,992 "," 29,967 "
422218,2020-07," 934,578 "," 345,794 "
422234,2020-07," 82,250 "," 30,433 "
422239,2020-07," 89,962 "," 33,286 "
422278,2020-07," 381,225 "," 141,053 "
422294,2020-07," 476,621 "," 176,350 "
422329,2020-07," 192,470 "," 71,214 "
422332,2020-07," 142,214 "," 52,619 "
422336,2020-07," 299,468 "," 110,803 "
422363,2020-07," 61,338 "," 22,695 "
422442,2020-07," 478,721 "," 177,127 "
422447,2020-07," 527,165 "," 195,051 "
422454,2020-07," 175,253 "," 64,843 "
422457,2020-07," 40,739 "," 15,073 "
422459,2020-07," 56,736 "," 20,992 "
422460,2020-07, 549 , 203 
422466,2020-07," 65,631 "," 24,284 "
422504,2020-07," 209,373 "," 77,468 "
422525,2020-07," 18,017 "," 6,666 "
422570,2020-07," 220,165 "," 81,461 "
422632,2020-07," 123,930 "," 45,854 "
422655,2020-07," 46,672 "," 17,268 "
422658,2020-07," 16,204 "," 5,995 "
422701,2020-07," 17,567 "," 6,500 "
422764,2020-07," 322,261 "," 119,237 "
422765,2020-07," 66,735 "," 24,692 "
422777,2020-07," 134,165 "," 49,641 "
422781,2020-07," 44,878 "," 16,605 "
422785,2020-07," 96,622 "," 35,750 "
422792,2020-07," 79,335 "," 29,354 "
422796,2020-07," 63,574 "," 23,522 "
422817,2020-07," 167,149 "," 61,845 "
422930,2020-07," 33,212 "," 12,288 "
422944,2020-07," 114,576 "," 42,393 "
422951,2020-07," 1,363 ", 504 
422954,2020-07," 117,021 "," 43,298 "
422978,2020-07," 50,042 "," 18,516 "
422992,2020-07," 372,433 "," 137,800 "
423000,2020-07," 542,910 "," 200,877 "
423036,2020-07," 56,558 "," 20,926 "
423096,2020-07," 478,580 "," 177,075 "
423203,2020-07," 166,688 "," 61,675 "
423224,2020-07," 209,890 "," 77,659 "
423372,2020-07," 621,237 "," 229,858 "
423379,2020-07," 936,951 "," 346,672 "
423390,2020-07," 192,019 "," 71,047 "
423402,2020-07," 439,269 "," 162,529 "
423413,2020-07," 685,281 "," 253,554 "
423492,2020-07," 917,686 "," 339,544 "
423536,2020-07," 422,557 "," 156,346 "
423542,2020-07," 227,924 "," 84,332 "
423571,2020-07," 583,304 "," 215,822 "
423634,2020-07," 262,785 "," 97,230 "
423754,2020-07," 1,089,089 "," 402,963 "
423784,2020-07," 288,301 "," 106,671 "
423829,2020-07," 470,093 "," 173,934 "
423885,2020-07," 522,445 "," 193,305 "
423993,2020-07," 76,552 "," 28,324 "
424190,2020-07," 156,322 "," 57,839 "
424273,2020-07," 138,306 "," 51,173 "
424311,2020-07," 736,124 "," 272,366 "
424463,2020-07," 426,496 "," 157,804 "
424473,2020-07," 263,281 "," 97,414 "
424599,2020-07," 126,028 "," 46,631 "
424747,2020-07," 775,565 "," 286,959 "
424751,2020-07," 982,704 "," 363,600 "
424848,2020-07," 768,783 "," 284,450 "
424951,2020-07," 1,350,158 "," 499,539 "
425068,2020-07," 403,743 "," 149,385 "
425128,2020-07," 12,367 "," 4,576 "
425185,2020-07," 25,705 "," 9,511 "
425273,2020-07," 327,498 "," 121,174 "
425362,2020-07," 340,665 "," 126,046 "
425493,2020-07," 415,528 "," 153,745 "
425498,2020-07," 150,242 "," 55,589 "
425507,2020-07," 298,204 "," 110,336 "
425539,2020-07," 595,684 "," 220,403 "
425584,2020-07," 223,109 "," 82,550 "
425585,2020-07," 124,898 "," 46,212 "
425605,2020-07," 18,249 "," 6,752 "
425686,2020-07," 230,485 "," 85,280 "
425767,2020-07," 328,497 "," 121,544 "
425925,2020-07," 406,188 "," 150,289 "
425965,2020-07," 288,706 "," 106,821 "
426039,2020-07," 561,584 "," 207,786 "
426050,2020-07," 293,716 "," 108,675 "
426125,2020-07," 198,088 "," 73,293 "
426199,2020-07," 250,293 "," 92,608 "
426284,2020-07," 169,700 "," 62,789 "
426443,2020-07," 60,674 "," 22,449 "
426562,2020-07," 657,896 "," 243,422 "
426563,2020-07," 580,623 "," 214,830 "
426606,2020-07," 402,643 "," 148,978 "
426632,2020-07," 49,769 "," 18,414 "
426677,2020-07," 146,957 "," 54,374 "
426678,2020-07," 169,235 "," 62,617 "
426731,2020-07," 388,895 "," 143,891 "
426849,2020-07," 169,649 "," 62,770 "
426888,2020-07," 127,966 "," 47,348 "
426895,2020-07," 141,131 "," 52,219 "
427121,2020-07," 886,330 "," 327,942 "
427156,2020-07," 2,925 "," 1,082 "
427158,2020-07," 109,425 "," 40,487 "
427457,2020-07," 260,990 "," 96,566 "
427458,2020-07," 194,465 "," 71,952 "
427533,2020-07," 48,203 "," 17,835 "
427634,2020-07," 1,584,112 "," 586,121 "
427666,2020-07," 410,720 "," 151,966 "
427742,2020-07," 252,838 "," 93,550 "
427769,2020-07," 207,967 "," 76,948 "
427850,2020-07," 261,938 "," 96,917 "
428005,2020-07," 399,308 "," 147,744 "
428107,2020-07," 70,199 "," 25,973 "
428263,2020-07," 62,647 "," 23,179 "
428276,2020-07," 437,875 "," 162,014 "
428560,2020-07," 495,804 "," 183,448 "
428654,2020-07," 316,194 "," 116,992 "
428760,2020-07," 1,006,106 "," 372,259 "
428826,2020-07," 275,119 "," 101,794 "
428846,2020-07," 224,078 "," 82,909 "
428942,2020-07," 435,854 "," 161,266 "
429000,2020-07, 16 , 6 
429044,2020-07," 17,649 "," 6,530 "
429212,2020-07," 1,480 ", 548 
429453,2020-07," 17,119 "," 6,334 "
429699,2020-07," 262,289 "," 97,047 "
429761,2020-07," 97,363 "," 36,024 "
429803,2020-07," 102,255 "," 37,834 "
430084,2020-07," 47,757 "," 17,670 "
430097,2020-07," 28,655 "," 10,602 "
430175,2020-07," 160,438 "," 59,362 "
430237,2020-07," 90,072 "," 33,327 "
430254,2020-07," 213,173 "," 78,874 "
430369,2020-07," 92,028 "," 34,050 "
430390,2020-07," 91,164 "," 33,731 "
430562,2020-07," 203,005 "," 75,112 "
071368,2020-08," 617,356 "," 228,422 "
076189,2020-08," 70,442 "," 26,064 "
079013,2020-08," 261,107 "," 96,609 "
079720,2020-08," 223,515 "," 82,700 "
081400,2020-08," 59,931 "," 22,174 "
082587,2020-08," 386,189 "," 142,890 "
083380,2020-08," 83,183 "," 30,778 "
084154,2020-08," 1,093,848 "," 404,724 "
085059,2020-08, 809 , 299 
086054,2020-08," 50,575 "," 18,713 "
086823,2020-08," 164,461 "," 60,851 "
088920,2020-08," 201,115 "," 74,413 "
350641,2020-08," 82,222 "," 30,422 "
350766,2020-08," 408,421 "," 151,116 "
352673,2020-08," 431,963 "," 159,826 "
353260,2020-08," 27,288 "," 10,097 "
353928,2020-08," 547,974 "," 202,750 "
353993,2020-08," 110,522 "," 40,893 "
354876,2020-08," 466,412 "," 172,572 "
357129,2020-08," 308,430 "," 114,119 "
360307,2020-08," 372,341 "," 137,766 "
364799,2020-08," 491,558 "," 181,877 "
400085,2020-08," 94,481 "," 34,958 "
400209,2020-08," 25,434 "," 9,411 "
400772,2020-08," 315,579 "," 116,764 "
402039,2020-08," 222,763 "," 82,422 "
402780,2020-08," 157,428 "," 58,248 "
404933,2020-08," 116,424 "," 43,077 "
407950,2020-08," 136,884 "," 50,647 "
410273,2020-08," 1,320,946 "," 488,750 "
410332,2020-08," 178,689 "," 66,115 "
410798,2020-08," 345,300 "," 127,761 "
410831,2020-08," 484,508 "," 179,268 "
411970,2020-08," 283,145 "," 104,764 "
412370,2020-08," 90,685 "," 33,553 "
412466,2020-08," 142,409 "," 52,691 "
412490,2020-08," 315,899 "," 116,883 "
412494,2020-08," 720,126 "," 266,446 "
412921,2020-08," 128,691 "," 47,616 "
412922,2020-08," 295,131 "," 109,198 "
412923,2020-08," 599,179 "," 221,696 "
412940,2020-08," 118,188 "," 43,729 "
413258,2020-08," 412,607 "," 152,664 "
413314,2020-08," 181,260 "," 67,066 "
413319,2020-08," 139,941 "," 51,778 "
413358,2020-08," 1,367,016 "," 505,796 "
413363,2020-08," 351,591 "," 130,089 "
413366,2020-08," 253,936 "," 93,956 "
413369,2020-08," 427,168 "," 158,052 "
413372,2020-08," 128,448 "," 47,526 "
413374,2020-08," 313,322 "," 115,929 "
413385,2020-08," 54,181 "," 20,047 "
413407,2020-08," 126,037 "," 46,634 "
413414,2020-08," 125,847 "," 46,563 "
413420,2020-08," 558,076 "," 206,488 "
413426,2020-08," 492,463 "," 182,211 "
413427,2020-08," 229,915 "," 85,069 "
413428,2020-08," 165,179 "," 61,116 "
413481,2020-08," 300,503 "," 111,186 "
413492,2020-08," 160,495 "," 59,383 "
413519,2020-08," 147,232 "," 54,476 "
413529,2020-08," 110,603 "," 40,923 "
413530,2020-08," 28,592 "," 10,579 "
413534,2020-08," 133,441 "," 49,373 "
413541,2020-08," 125,083 "," 46,281 "
413544,2020-08," 239,273 "," 88,531 "
413551,2020-08," 202,867 "," 75,061 "
413558,2020-08," 218,237 "," 80,748 "
413570,2020-08," 406,218 "," 150,301 "
413586,2020-08," 136,417 "," 50,474 "
413596,2020-08," 273,450 "," 101,177 "
413600,2020-08," 152,713 "," 56,504 "
413683,2020-08," 582,212 "," 215,418 "
413692,2020-08," 339,032 "," 125,442 "
413727,2020-08," 219,224 "," 81,113 "
413729,2020-08," 259,737 "," 96,103 "
413732,2020-08," 771,266 "," 285,368 "
413739,2020-08," 605,142 "," 223,902 "
413762,2020-08," 197,816 "," 73,192 "
413773,2020-08," 211,458 "," 78,239 "
413791,2020-08," 358,778 "," 132,748 "
413798,2020-08," 243,649 "," 90,150 "
413801,2020-08," 62,954 "," 23,293 "
413802,2020-08," 126,127 "," 46,667 "
413803,2020-08," 586,849 "," 217,134 "
413809,2020-08," 245,435 "," 90,811 "
413812,2020-08," 340,352 "," 125,930 "
413813,2020-08," 489,261 "," 181,027 "
413843,2020-08," 145,608 "," 53,875 "
413870,2020-08," 335,101 "," 123,987 "
413886,2020-08," 152,256 "," 56,335 "
413893,2020-08," 495,513 "," 183,340 "
413901,2020-08," 198,812 "," 73,560 "
413930,2020-08," 96,542 "," 35,720 "
413994,2020-08," 113,445 "," 41,975 "
413996,2020-08," 164,905 "," 61,015 "
414002,2020-08," 297,500 "," 110,075 "
414060,2020-08," 213,717 "," 79,075 "
414065,2020-08," 403,369 "," 149,246 "
414103,2020-08," 603,972 "," 223,469 "
414160,2020-08," 269,019 "," 99,537 "
414174,2020-08," 368,304 "," 136,272 "
414181,2020-08," 399,042 "," 147,645 "
414211,2020-08," 676,137 "," 250,171 "
414216,2020-08," 20,873 "," 7,723 "
414223,2020-08," 186,845 "," 69,133 "
414225,2020-08," 217,137 "," 80,341 "
414243,2020-08," 176,647 "," 65,359 "
414280,2020-08," 194,451 "," 71,947 "
414292,2020-08," 104,464 "," 38,652 "
414295,2020-08," 1,311,274 "," 485,172 "
414345,2020-08," 212,349 "," 78,569 "
414356,2020-08," 269,455 "," 99,698 "
414398,2020-08," 186,209 "," 68,897 "
414425,2020-08," 180,215 "," 66,680 "
414430,2020-08," 174,941 "," 64,728 "
414441,2020-08," 515,537 "," 190,749 "
414449,2020-08," 624,077 "," 230,908 "
414450,2020-08," 55,850 "," 20,665 "
414454,2020-08," 69,003 "," 25,531 "
414456,2020-08," 109,375 "," 40,469 "
414460,2020-08," 17,424 "," 6,447 "
414470,2020-08," 430,589 "," 159,318 "
414491,2020-08," 579,107 "," 214,270 "
414495,2020-08," 201,353 "," 74,501 "
